image_file,doc_id,page_num,block_type,category,notes
inspection/doc1page0.png,doc1,0,text,precision_loss,
inspection/doc1page0.png,doc1,0,text,precision_loss,
inspection/doc1page0.png,doc1,0,header,precision_loss,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,header,recall_gain,
inspection/doc1page0.png,doc1,0,header,recall_gain,
inspection/doc1page0.png,doc1,0,header,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,caption,recall_gain,
inspection/doc1page0.png,doc1,0,text,recall_gain,
inspection/doc1page0.png,doc1,0,caption,recall_gain,
inspection/doc1page0.png,doc1,0,header,boundary_improvement,
inspection/doc1page0.png,doc1,0,header,boundary_improvement,
inspection/doc1page1.png,doc1,1,text,precision_loss,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,caption,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,caption,recall_gain,
inspection/doc1page1.png,doc1,1,caption,recall_gain,
inspection/doc1page1.png,doc1,1,caption,recall_gain,
inspection/doc1page1.png,doc1,1,caption,recall_gain,
inspection/doc1page1.png,doc1,1,caption,recall_gain,
inspection/doc1page1.png,doc1,1,caption,recall_gain,
inspection/doc1page1.png,doc1,1,caption,recall_gain,
inspection/doc1page1.png,doc1,1,text,recall_gain,
inspection/doc1page1.png,doc1,1,header,boundary_improvement,
inspection/doc1page2.png,doc1,2,text,precision_loss,
inspection/doc1page2.png,doc1,2,text,precision_loss,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page2.png,doc1,2,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,precision_loss,
inspection/doc1page3.png,doc1,3,text,precision_loss,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,figure,recall_gain,
inspection/doc1page3.png,doc1,3,caption,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,text,recall_gain,
inspection/doc1page3.png,doc1,3,header,boundary_improvement,
inspection/doc1page3.png,doc1,3,caption,boundary_improvement,
inspection/doc1page4.png,doc1,4,text,precision_loss,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,caption,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,caption,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,text,recall_gain,
inspection/doc1page4.png,doc1,4,caption,recall_gain,
inspection/doc1page4.png,doc1,4,caption,recall_gain,
inspection/doc1page5.png,doc1,5,text,precision_loss,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,text,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,caption,recall_gain,
inspection/doc1page5.png,doc1,5,header,boundary_improvement,
inspection/doc1page6.png,doc1,6,text,precision_loss,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,figure,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,text,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,caption,recall_gain,
inspection/doc1page6.png,doc1,6,header,boundary_improvement,
inspection/doc1page7.png,doc1,7,text,precision_loss,
inspection/doc1page7.png,doc1,7,text,precision_loss,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,figure,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page7.png,doc1,7,caption,recall_gain,
inspection/doc1page7.png,doc1,7,caption,recall_gain,
inspection/doc1page7.png,doc1,7,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,precision_loss,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,caption,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,header,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page8.png,doc1,8,text,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,figure,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,caption,recall_gain,
inspection/doc1page9.png,doc1,9,text,recall_gain,
inspection/doc1page9.png,doc1,9,caption,recall_gain,
inspection/doc1page9.png,doc1,9,caption,recall_gain,
inspection/doc1page9.png,doc1,9,caption,recall_gain,
inspection/doc1page9.png,doc1,9,caption,recall_gain,
inspection/doc1page9.png,doc1,9,caption,recall_gain,
inspection/doc1page9.png,doc1,9,caption,recall_gain,
inspection/doc1page9.png,doc1,9,text,boundary_improvement,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
inspection/doc1page10.png,doc1,10,figure,recall_gain,
